machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
westly;512;32;32;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;143181;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;146994;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;115708;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;128699;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;124070;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;136630;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;404502;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;387840;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;222222;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;220017;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;142336;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;172840;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;144868;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;166808;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;403503;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;389345;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;224050;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;217409;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;143068;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;175758;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;150541;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;173606;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;405956;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;386169;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;222649;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;217778;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;141251;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;173298;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;165648;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;189169;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;405054;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;386719;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;222629;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;216042;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;142629;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;176835;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;188611;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;411550;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;406202;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;387861;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;221774;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;217179;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;142712;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;172568;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;3126799;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;172880;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;403589;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;384919;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;225077;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;216624;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;142043;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;176222;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;731360;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;164876;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;406198;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;386586;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;225526;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;215716;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;144742;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;209851;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;959585;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;165236;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;404839;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;387511;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;223386;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;214197;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;142717;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;184908;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;1234827;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;183859;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;407134;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;392383;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;223272;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;216856;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;141322;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;173140;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;141616;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;166656;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;404636;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;387384;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;222574;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;216095;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;140170;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;173844;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;197161;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;168366;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;406597;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;383772;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;222737;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;215272;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;141847;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;174693;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;146571;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;171087;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx_256;5000;static;cores;line;none;402267;-1;-1
