machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
miro;8192;2048;4;24;asandPile;omp;opt1;16;static;cores;line;alea;169536;-1;-1
miro;8192;4096;4;24;asandPile;omp;opt1;16;static;cores;line;alea;164977;-1;-1
miro;8192;256;8;24;asandPile;omp;opt1;16;static;cores;line;alea;264755;-1;-1
miro;8192;512;8;24;asandPile;omp;opt1;16;static;cores;line;alea;217033;-1;-1
miro;8192;1024;8;24;asandPile;omp;opt1;16;static;cores;line;alea;181958;-1;-1
miro;8192;2048;8;24;asandPile;omp;opt1;16;static;cores;line;alea;171488;-1;-1
miro;8192;4096;8;24;asandPile;omp;opt1;16;static;cores;line;alea;193328;-1;-1
miro;8192;256;16;24;asandPile;omp;opt1;16;static;cores;line;alea;281553;-1;-1
miro;8192;512;16;24;asandPile;omp;opt1;16;static;cores;line;alea;229667;-1;-1
miro;8192;1024;16;24;asandPile;omp;opt1;16;static;cores;line;alea;176426;-1;-1
miro;8192;2048;16;24;asandPile;omp;opt1;16;static;cores;line;alea;169702;-1;-1
miro;8192;4096;16;24;asandPile;omp;opt1;16;static;cores;line;alea;184426;-1;-1
miro;8192;256;32;24;asandPile;omp;opt1;16;static;cores;line;alea;270283;-1;-1
miro;8192;512;32;24;asandPile;omp;opt1;16;static;cores;line;alea;224395;-1;-1
miro;8192;1024;32;24;asandPile;omp;opt1;16;static;cores;line;alea;176366;-1;-1
miro;8192;2048;32;24;asandPile;omp;opt1;16;static;cores;line;alea;159847;-1;-1
miro;8192;4096;32;24;asandPile;omp;opt1;16;static;cores;line;alea;192483;-1;-1
miro;8192;256;64;24;asandPile;omp;opt1;16;static;cores;line;alea;277107;-1;-1
miro;8192;512;64;24;asandPile;omp;opt1;16;static;cores;line;alea;224846;-1;-1
miro;8192;1024;64;24;asandPile;omp;opt1;16;static;cores;line;alea;165194;-1;-1
miro;8192;2048;64;24;asandPile;omp;opt1;16;static;cores;line;alea;161715;-1;-1
miro;8192;4096;64;24;asandPile;omp;opt1;16;static;cores;line;alea;142926;-1;-1
miro;8192;256;128;24;asandPile;omp;opt1;16;static;cores;line;alea;279409;-1;-1
miro;8192;512;128;24;asandPile;omp;opt1;16;static;cores;line;alea;217664;-1;-1
miro;8192;1024;128;24;asandPile;omp;opt1;16;static;cores;line;alea;166824;-1;-1
miro;8192;2048;128;24;asandPile;omp;opt1;16;static;cores;line;alea;147442;-1;-1
miro;8192;4096;128;24;asandPile;omp;opt1;16;static;cores;line;alea;149816;-1;-1
miro;8192;256;256;24;asandPile;omp;opt1;16;static;cores;line;alea;278140;-1;-1
miro;8192;512;256;24;asandPile;omp;opt1;16;static;cores;line;alea;239014;-1;-1
miro;8192;1024;256;24;asandPile;omp;opt1;16;static;cores;line;alea;142479;-1;-1
miro;8192;2048;256;24;asandPile;omp;opt1;16;static;cores;line;alea;156231;-1;-1
miro;8192;4096;256;24;asandPile;omp;opt1;16;static;cores;line;alea;135193;-1;-1
miro;8192;256;4;28;asandPile;omp;opt1;16;static;cores;line;alea;264977;-1;-1
miro;8192;512;4;28;asandPile;omp;opt1;16;static;cores;line;alea;202736;-1;-1
miro;8192;1024;4;28;asandPile;omp;opt1;16;static;cores;line;alea;162998;-1;-1
miro;8192;2048;4;28;asandPile;omp;opt1;16;static;cores;line;alea;153264;-1;-1
miro;8192;4096;4;28;asandPile;omp;opt1;16;static;cores;line;alea;153023;-1;-1
miro;8192;256;8;28;asandPile;omp;opt1;16;static;cores;line;alea;246801;-1;-1
miro;8192;512;8;28;asandPile;omp;opt1;16;static;cores;line;alea;227678;-1;-1
miro;8192;1024;8;28;asandPile;omp;opt1;16;static;cores;line;alea;161517;-1;-1
miro;8192;2048;8;28;asandPile;omp;opt1;16;static;cores;line;alea;157306;-1;-1
miro;8192;4096;8;28;asandPile;omp;opt1;16;static;cores;line;alea;204166;-1;-1
miro;8192;256;16;28;asandPile;omp;opt1;16;static;cores;line;alea;265076;-1;-1
miro;8192;512;16;28;asandPile;omp;opt1;16;static;cores;line;alea;236424;-1;-1
miro;8192;1024;16;28;asandPile;omp;opt1;16;static;cores;line;alea;187187;-1;-1
miro;8192;2048;16;28;asandPile;omp;opt1;16;static;cores;line;alea;153333;-1;-1
miro;8192;4096;16;28;asandPile;omp;opt1;16;static;cores;line;alea;156584;-1;-1
